"X1","X2","X3","X4","X5","X6","X7","X8","y"
-0.990759508821762,-0.368449141301514,-0.984921770862166,-1.05476417859143,0.108468735357712,0.949325572066039,0.363921497367755,0.0246607736603728,1.80565015196648
-1.07411656488112,0.347687949963772,1.29565854128037,-1.13997457628228,0.856385545325266,-0.368562654906581,-0.29899010097089,-0.949263957412328,2.74730141912081
0.185936151285358,0.743948026137721,0.344198095477026,0.293996095080247,0.301441258157169,0.0636191838604548,0.400212087060106,-0.180173739970041,1.29878688163368
-1.33359773793552,0.946545282784573,0.427443322347901,-0.103372170090345,-0.159070635422611,-1.83684723173228,-0.00989071041170493,-1.01942611004618,2.3427597323753
-2.17795471207622,-0.796289786254432,-0.152722786903961,0.307766062036305,-1.21575844656285,0.365617198520311,1.33219974741223,0.100940273055791,1.38162746776191
-0.0468206448145951,0.0728559582838887,0.189618349708497,-1.2098666230158,-2.44585542556599,1.78266538955763,1.08135103717025,-0.749566723429802,2.79917774410802
-1.14376233913779,0.267682701374225,0.566211931144363,-1.31455622095295,-0.190811795236778,-1.93228200796041,0.510063227441639,-1.43149566890008,3.28144385600889
2.2452480551765,-1.88286685835211,-0.521388456424886,-1.49995681479268,-0.344283787238852,-0.678984033665901,1.38114670732108,0.280696968751437,2.60741718189243
-0.218282734180681,-1.12008254290733,-1.23305347875624,-2.41950424458378,2.39532973430244,-0.00251363424823678,0.340653512138791,-0.103862461367742,2.71975768704874
0.510715520234862,-1.8863336544339,-1.23709758432645,-1.04510660122096,1.62728954133716,-0.722255778924189,-0.544634677257277,-1.86605949011975,2.01544152712773
1.3842997293966,1.35538613912334,1.16396112208772,-0.715730203438102,1.05116274492852,-1.38123535641035,-0.3062216888864,0.664884541052233,3.4823251355923
-2.51461877434465,-1.06148054365104,-0.212735552162248,-1.06363413975738,-1.15964179037661,0.0273885866083492,0.615481614564403,-0.12328323415815,1.8042783311862
0.381484209053378,0.26672371253033,-1.14000901425106,-1.51923617343062,-0.342056199634079,-0.595770978704476,-2.55735892818329,-1.32380190465762,2.42876734489462
1.15531451251201,-0.0431702174862247,-0.0633371879243864,-0.842576031114072,3.08812044502255,-0.935555968189356,-0.775398073113434,-2.02498531715922,0.916425950556141
0.860049237849162,1.15972393414277,0.682085331012759,0.542844651838088,-0.550514739141672,-1.43575903967263,-0.12579258922648,-1.23827899176451,2.48882829219202
-1.05752536295577,0.201737789220408,-0.48023382652196,-0.884299884132259,0.407191887573225,0.0768535619500909,2.20517383740142,1.11698168326574,3.67473650653336
0.666301667007763,0.595471658387444,-0.537440869986139,0.409261435842617,-0.708038862121046,-0.332795965728261,0.775560651894287,-0.520870534042746,1.39233605266166
-1.52546167418051,1.43942694317574,-0.936690648545608,-0.102495797118331,0.605656418242525,-0.0325766452172028,-1.16754477491303,0.192433719934551,2.15743262591795
0.171223947231892,-0.316526233851071,0.744754505073726,-1.26171482334717,1.34730153813587,-3.15098065848327,1.560375638409,1.69109399457396,6.00028909060484
0.84414247956682,-1.84665977672252,0.478387162987803,-2.07867496658129,2.07409126994397,-0.996956266525895,0.720461144217426,-2.50185521147503,3.91901784413124
0.0796198191586576,-0.0290264745207941,-0.327428437538406,-0.307830587569945,-0.61020103709624,-0.109132025607699,-1.1796874769064,-0.625414552625017,1.03986426858348
1.08788428774051,0.463822825162706,-0.960696984392697,-2.04973567738208,-0.58225564012997,2.27339775289199,-0.754841000602372,-2.75453514142208,1.17170201309245
0.0351176115249263,-1.25635055855583,1.00847367232036,-2.18097170205651,0.0359919878888535,0.696684228136906,-0.820110577381872,-2.11072259886793,2.66840542237834
0.22409475350852,-2.02631384116289,-0.662264467510963,-0.588844775588244,1.0453428389817,-1.09283760210491,-0.421747898389474,1.27813910018148,1.98683023201835
-2.07065147874425,-0.180396433755083,-8.55697230904223,-5.08814431984477,5.21305659199497,8.94564326143628,-2.52374104785471,-0.906402576536424,14.8069800614791
-10.5503364780253,4.04510407523341,-13.1035744790612,-10.7049756254236,0.114424913695848,4.90980816758187,11.5494507656053,2.45558650934701,16.4741665848717
-2.73292023814488,-5.63070447281763,-9.34853081961823,-9.32239476762854,6.8504797859535,12.7910388073933,1.30727228141728,-5.38261179016562,15.1647063985551
-3.25487476203445,1.86192775076227,-9.00215610941846,-5.16754284925014,-2.79261022024387,0.781606303886849,-3.73934442413582,12.1460624378036,13.005723687166
-0.911196136237779,-4.20801688970141,-12.6517051711794,1.84146764057783,1.32853476874937,-3.45717532458215,7.73843905722614,-3.57478749410382,10.2966622345395
-6.18914752773035,-8.19732203933815,-11.8590666088905,1.92423014856611,8.89318179530834,-5.59429230095773,-1.74983891981014,-0.95669745138841,8.65140735860837
-2.48841948252641,1.68258783987787,-11.8417707946457,4.84078523268554,6.34114436094164,-8.06883433391623,3.85248214275887,-0.747146521069602,13.3798455302363
-5.96698204796655,-4.80838412994833,-6.4973945091746,-3.03876639301097,4.67536613259733,-0.857057706121224,2.96469209221635,-4.72642828568285,6.37339390341251
-2.07666770165878,1.55034401760906,7.65923173443931,9.59217517760881,-3.46435301553635,11.9556247670397,0.336515180209151,-0.566625451074277,15.6828211062324
6.45350900977822,3.9833482247546,1.66631131634449,7.85484702934728,6.6350701426649,1.40593202852475,0.988204890687797,-3.901595500899,11.9373451806236
6.21675330339319,-3.93378102119255,2.66726925453918,2.35123645891313,6.93101596384562,-0.638972402257387,9.38976884926011,-8.34754050484884,14.5844963907859
3.5723072031298,4.91187051177769,4.16713109944237,13.8616112327556,12.2183658364554,-3.79849289473893,-0.82516809982968,0.0491957155956134,8.92638168927808
2.50715512882852,-6.75009263835645,7.80817315107105,6.56821026304083,-0.72489007480214,-3.03881148945477,2.40036138423263,-1.09570977270986,3.29110000863884
4.45571483447786,-3.22051475286302,10.6378266888242,-0.147030659248768,0.46053306593644,-2.87410584216423,-7.59006286784361,5.28950286205632,8.02893009654915
11.0613958144832,6.03220883622323,1.53534599642062,4.18975247978589,-8.5660948812661,-4.43154660422039,9.2466879264551,-7.95313291004652,22.5309438271646
9.24943146161045,0.419653398733554,-1.15487653662113,4.18571792111098,2.03319249738205,-0.055179073886831,0.0429879157144462,3.42063523357325,2.15263805641817
4.12176185004232,3.41413645776426,8.69117075759988,3.20326824034934,-0.209906005198465,-6.1233685683257,5.21299859165719,0.854909292487006,9.35285310848293
5.80325836787245,4.73563812711457,3.37571040323172,11.2828074231597,7.04892091085193,0.641402221941715,-3.15178487190372,1.17932834043197,4.37541406021046
-1.93121922364341,-12.1037986207807,3.33939479258448,7.77147778317584,-0.951211501558416,3.51471619043051,-5.78780891159186,1.1159429317884,8.64493150026599
13.3352631917567,4.37216597004066,4.16101544678049,0.745154446802821,0.820815725992028,2.97997112480142,2.46233982738583,-4.17596188425774,4.31576913342833
5.51756404271231,-7.43222383829106,-1.37944137533949,6.68582657742866,-4.16895413651247,4.73219675141977,6.74355819091278,-4.08187425999385,11.9452863404727
4.3464088970504,2.81981534036127,5.23238537510622,-0.319299131979855,10.1146187568291,-1.74966523486378,5.22357084645157,-8.20092059971668,19.5436592193192
9.26035832922588,16.0709470634512,-1.77443317641295,14.4999949545812,0.396818831447005,-10.3230709044111,-1.88537328739965,-6.51603347001571,10.5206867136048
-4.69366306448688,-8.4472579908781,3.43212845730453,2.31627378821327,17.2365269439226,-9.38718359816489,-3.37936923874323,-7.92254895092574,26.0699607278815
-3.5647454547486,-1.66996371072375,-5.66636258526334,3.71220017721965,10.0951900305415,-7.49109841651632,-2.31295702294571,-5.37537884740009,21.0499953679078
-9.58423391516773,-6.01675225981263,7.98688832375578,2.46689531259153,-3.20942583213731,-11.0421364654235,1.14873004004862,8.0404983526332,21.4263187452372
-4.36668248449832,-1.63032935982561,0.843069551779161,6.8719286952478,9.23445094841457,0.921495376379436,0.838804987367484,5.689930698945,15.0763512048542
3.258264290247,8.64467329848503,1.82764579253283,8.71047810437781,8.2407473893281,-7.06585805119277,-9.77206410508786,9.64644620251728,29.6028883951127
0.264430063212785,-4.43313689326582,-6.04921297866449,12.2428821736973,3.05851571729537,-1.54396378531496,-10.6723944981735,10.3123029956969,18.5667240468504
1.11259435528622,6.40278773619196,6.34336903314929,3.57240493725854,11.982876370829,1.27815847707578,-3.57725990342953,15.9770535924516,19.84466368041
-10.1680210465597,1.65146109143869,4.95054338189959,3.50569503976482,8.99123102284966,0.508198601299696,8.96262151926057,14.3328634257865,13.578975437717
-7.15312325899464,-7.95014298904599,3.04906871023308,13.6367753853431,4.28387177575708,9.84675440188935,13.7403800384531,14.8422977826763,24.129708499204
-1.18947841508762,0.509274135188385,1.24262093514008,6.8954067179995,12.6997460862628,-0.340859232594397,3.53630700454213,11.2955721700524,14.3183214947972
-0.653783030850439,-6.93655161215958,2.4099095574832,8.68241082142706,21.5910903073974,-6.70411483668171,-2.64740147286637,-5.9158964134434,17.2966994412614
18.0697626881042,4.29042025139023,14.5636176309216,11.2954889196964,14.5613062539092,-10.0933523471697,-8.48734220059304,1.64976621336253,13.6652152299514
-1.74496772415045,1.61601358894347,5.57690533201802,14.2390661312677,24.7645460000399,-11.9935149844359,-8.59367123775049,-7.75158043422796,38.3286596735833
7.36199957307739,-5.50679274777546,-0.345467160745925,5.74935815737122,18.3176233243845,-1.41677863423843,-1.24951146077695,-10.1414262865438,12.337003995049
-2.53883980370905,-2.64780167698365,3.42337480179441,17.3408166354228,20.3083850662048,3.24139547627343,-0.677342184950765,-17.2591686849988,10.4281395572167
-18.1022116977591,-11.3773327856566,-0.197252427836213,9.2943519152652,17.245416680604,-0.58906171776339,-6.30140395472064,-13.2179145123553,28.3302715148819
-7.98953245084182,-5.71274122040468,-2.4099143654335,20.9873234291692,19.466849298813,-1.72404801113526,-0.530811911985329,-12.3129473069045,14.2862292507621
-9.17690906263888,12.0745143505759,-1.22215559600208,15.1249232766756,21.016895099459,-0.706815090132762,5.61945997545086,-2.82763368312634,21.8774389960744
-4.91492207986861,2.60979739693602,-6.63420690038259,10.2951407317572,19.3856106236917,-0.653396406456769,2.72089244514559,4.91920166180236,22.889347426493
8.87178787842306,7.03642819691109,-9.59379531636503,12.9916035608406,11.1926466225732,-2.84110487644274,8.9801445943436,2.28698760599157,4.43953166719902
-0.0135863115768374,-0.526918806991595,-5.04919624814439,13.001158232208,15.7522803291511,-7.80626823743112,9.40451655579674,6.39779448842876,11.4831321314444
4.61246438738373,-11.0561615211535,-4.57185964870908,5.89988661458212,22.3358236208784,-1.12005932112791,-6.82420976938319,5.95340669400336,25.5634611487221
2.16770772870064,0.151315460884977,-12.2939747431137,15.6502606847054,8.95708839175296,-3.48674803561181,3.29034844513465,7.17235061012116,6.68931946934862
2.96998013029904,1.25709136580858,-4.6293244308383,13.7324197536055,13.5969014874125,-1.9986534048386,-0.281598989526755,0.814700567083137,13.9273087989222
9.72944204832128,5.75216807966184,-2.45491374769224,4.18442980101973,23.1746692907538,-0.020338749367459,-5.56959886610821,-3.23809938472502,28.8444907221392
-8.22283667295081,11.7318932832504,-2.43666997444774,9.42285861086054,5.78340973661422,1.95916484197612,1.00409527199503,-1.83647082961092,6.10269495233921
-6.42198947272562,0.733043120168247,0.495036450868295,0.861141103304916,16.2871453922552,-1.47440312584157,0.477162476497145,-6.1396749159561,12.106918543631
-13.9416336360106,-4.43764876490406,6.34969714526761,11.3753126019024,17.2895735376265,-2.36753089569087,-0.900943222837106,-8.7878371302556,22.6878887217877
-5.78011255967971,-12.0944350717746,-7.44329294264935,12.2396270877172,13.3620634470217,-5.81363534031651,5.97918568664424,-6.19391706211084,12.1904637623835
-2.40443151258727,-4.99375737818114,8.04423043205183,6.22692121851555,14.6277618423569,-1.1027648598244,-0.231542835681786,3.7694074143133,13.7753711398006
4.09436169432171,14.5461359564367,1.25245580184842,5.74534183134156,5.60525452030355,1.91354607012144,1.5832554202406,-5.67875815282811,10.357389288754
8.36175804437274,-1.63345195493542,8.25394535928833,12.6499566559483,12.3427045792102,1.68649156311787,-4.91205761131257,-3.74265536974928,15.8337216677264
14.5486874998721,2.70678164844062,-2.23691272558445,8.05997667216071,24.6411488755962,-2.96250897112433,0.283453959814312,-2.23998637639473,27.7704840212253
6.76080596916356,-1.8013981091749,2.65413717791155,14.833968782785,19.3377023489865,-3.06225640552561,5.07230989529938,11.4576205557281,24.8337807540399
13.9177322944719,-3.00459716142223,0.877922352758978,15.2557471809083,20.1866132415286,-4.26940522011842,-3.11991487806767,3.59849703442508,17.5055728072097
-0.179273904534211,2.80681297984324,2.73131125645597,7.23464710520917,9.83750552298166,-5.67439087917962,11.314604201915,12.2306897774029,10.1250579681134
