"X1","X2","X3","X4","X5","X6","X7","X8","y"
0.0300554753873963,0.151058675549051,0.528740912820085,0.171260351411486,0.123490233792947,0.380104326470365,0.165184321367019,0.669350313014054,0.223415458664579
0.388428618736524,0.0141485790787148,0.178087487065129,0.685908794752584,0.535696700379899,0.59405665044713,0.746411041801027,0.799069997454458,0.575177531240128
0.537008964603284,0.298044318539376,0.242545047493122,0.512643390889268,0.502286720196856,0.309917201309558,0.84836742381652,0.990453860637901,0.192246870060276
0.311733476026135,0.556718463893113,0.595763084058807,0.11049699404657,0.867662373167853,0.139062238321058,0.0626378477146733,0.0642726271986379,0.223395315319092
0.582174804392998,0.770036356200051,0.994533725330589,0.93581058607726,0.66069365223787,0.847665207229584,0.886621750614519,0.795731439625222,0.742847662140613
0.0866020043431257,0.150714991960255,0.832442370931955,0.261713162385568,0.518855735274591,0.262842906594573,0.0112296570510429,0.21457950900307,0.235230479140716
0.323070940409688,0.134997801908542,0.0481708219760039,0.258394235062308,0.143024920529342,0.0785073684519157,0.363372687562072,0.31312766383916,0.146071977670061
0.267963654501847,0.289532813243801,0.171362121167436,0.053234213596012,0.266705107211717,0.46499958192425,0.753622082736448,0.35183869645308,0.321440991485185
0.170549744392745,0.102266806574573,0.855612134810933,0.617916879124445,0.0722146990700858,0.415696298818191,0.436604488133301,0.471183079708426,0.119843745181452
0.203669666449976,0.675608724436653,0.582524776649143,0.281697194399586,0.349471816492081,0.285002140871191,0.692592618366593,0.344789599593502,0.110001195792493
0.43059208858331,0.0691015683708538,0.407282907403045,0.541391636194487,0.774929727175698,0.953531351508555,0.19433840526889,0.556984519477375,0.599239440908885
0.98140613363781,0.430504493291461,0.0345174190506514,0.561820308859122,0.784988861247833,0.466595654734207,0.298484660572198,0.745149456062744,0.259171033555788
0.352830138588179,0.373372816739784,0.404097785946319,0.222983849305502,0.216416760958597,0.815623052282922,0.172160349081241,0.759773319330195,0.173935885156246
0.449313700136746,0.854136458004883,0.584448489891214,0.537833829539234,0.151702006711223,0.378109398349002,0.0153221943824145,0.83129054080082,0.366097460409423
0.746188411774556,0.287375958686852,0.153134041949833,0.928907814345433,0.396131550485105,0.840624316199816,0.652593037928612,0.743024281224929,0.535438131387803
0.0199241377038939,0.746049851812766,0.854364798401674,0.862663238378114,0.0764658553537796,0.924993639129552,0.502837765193597,0.88339704197633,0.460035617265471
0.259657278572326,0.795702301960613,0.560387764790165,0.742474750220892,0.895196848719596,0.716567864913133,0.233667498639115,0.768114043873578,0.459174532312525
0.241573320155957,0.424965570566634,0.602390066226781,0.406611391213193,0.227468373609846,0.921264748674934,0.223769185634848,0.0515759793989826,0.18403197812726
0.397956014385499,0.504038115866046,0.915516269450937,0.212190659672034,0.632288705108705,0.830135740816838,0.709817545772658,0.190782017204765,0.279931578857388
0.267653425669839,0.651825886816217,0.308383689480583,0.427388584685785,0.280085541372816,0.193203930549859,0.656075930423359,0.429428586110269,0.138323499260417
0.234701547149295,0.0244955744002131,0.0229857727163006,0.457824402928934,0.991399928851577,0.0962242243445478,0.908421129873116,0.144096303942543,0.532497556802752
0.681419300368323,0.399916361039481,0.169895021239284,0.335616863386024,0.191879338425875,0.643731121516519,0.235133234026527,0.0331070625509543,0.1666460078514
0.0989319636978093,0.0772998183559568,0.999652266076877,0.509881020628067,0.331812345240434,0.935925919894985,0.620273393743025,0.445388665359723,0.411595877680387
0.285607696710946,0.92593043821071,0.236706222200423,0.275215543096582,0.341636450072844,0.659218149902514,0.386348178398289,0.905446211196453,0.138544191583672
0.0611047785106522,0.0215268326204212,0.781631917614286,0.832970636089652,0.727889418784354,0.827310875617823,0.568646530440787,0.722131018738559,0.462282221076549
0.867570069336286,0.072368687218969,0.276282288106176,0.78921590213392,0.819562392298639,0.990976865725685,0.402322619786934,0.491342467297899,0.617724868762334
0.433187457001087,0.6708444197762,0.0770868272627064,0.156721774515696,0.0508723038246564,0.890787625498883,0.502111931192386,0.068291654498654,0.395769425141605
0.422142699159379,0.0813687860806181,0.455859494139079,0.413256730233354,0.132551470050245,0.729091371737007,0.0865492296667886,0.226123437923315,0.272168850802866
0.0360730387482559,0.0619471919050207,0.467937883734383,0.550790751741832,0.221563096884202,0.660673638502829,0.182383657436643,0.297338060534536,0.284967971816693
0.260413920684007,0.763760552541708,0.523469939438079,0.410280445206235,0.0798064129996521,0.464334768550849,0.603893379036599,0.495315015250701,0.111867873766036
0.999850115883211,0.053806640059402,0.292784072685125,0.539935823321959,0.75604961187985,0.62087550984312,0.206654615717055,0.863221012695326,0.54839013752296
0.52107260826102,0.668725606749952,0.298783044536546,0.425853155240056,0.769999195186212,0.607004596942751,0.30397077492798,0.614023993015639,0.102970101503128
0.355120671260083,0.141714100591908,0.792637906381465,0.625420613796171,0.899063614479394,0.153155822916375,0.700687650296121,0.440461882846354,0.368631567888274
0.289133144292701,0.850947263840167,0.442571750581468,0.209450098131102,0.0804048866082158,0.858853625628096,0.256418652339681,0.559796338764078,0.131916168780095
0.327119828856579,0.0678692928828998,0.551103071679018,0.0559011594526644,0.369398412290605,0.228720518187544,0.2134868494444,0.666115549596155,0.189459583069396
0.418744223406014,0.560108702411427,0.690324245310301,0.00749304943890893,0.655937691625598,0.536235747264192,0.351149144269811,0.273227613743482,0.129742843046478
0.0370868541981385,0.859687114981067,0.758616149746487,0.144631727398885,0.672477429984458,0.142350770643161,0.896960715682054,0.254228699568892,0.283722100834934
0.162876366651169,0.644243540414475,0.00776396062850254,0.550855264534132,0.130756282034295,0.715642213346646,0.822614530609595,0.707450763415569,0.233129225850734
0.844587318805914,0.655143056096882,0.398585485774808,0.518379186225688,0.0935451931593881,0.967329299027345,0.74359908848296,0.911530235777592,0.321976293519154
0.530356893968425,0.225915855055943,0.574454009994061,0.486720089556981,0.39998672901321,0.13569075047056,0.00837746070192079,0.0977743668454117,0.132054103983106
0.229035283673165,0.0831222651411372,0.753713610709849,0.155351848377427,0.772479274879832,0.14905158124101,0.675404366058554,0.129724706138513,0.427829392390461
0.254882372370822,0.736574811918766,0.371765683112602,0.755642693243164,0.655094197637227,0.692846643646824,0.000213923941995017,0.142401099576714,0.306122754466001
0.676432685748721,0.956041641493345,0.951696415674052,0.51656416493936,0.54609965545992,0.696883864244434,0.353189114290813,0.566929589552549,0.294673714491294
0.10081898015425,0.860966774778278,0.146411853266071,0.662729463847366,0.998727739362669,0.866793286614231,0.940085122399149,0.815463186057209,0.724436919923543
0.582455337943876,0.601313245931186,0.958914947762794,0.402535550554574,0.996790822847892,0.241711904133385,0.0507200456742779,0.807225384531845,0.459028062505103
0.176217673586064,0.497849830194132,0.837075603278092,0.432849045198044,0.536398148795014,0.191139734660561,0.70175497244955,0.508383610226942,0.0310980861663492
0.265019477205188,0.575027286551887,0.457253242126858,0.0733288051399693,0.70001401924828,0.962933235673903,0.564203138746938,0.78026455231235,0.296400230406712
0.231495706743753,0.117473295108351,0.735671274958306,0.528545627317473,0.555139402480959,0.000339188209950225,0.607636389655183,0.501669903632282,0.165252736519181
0.934729341475788,0.355213533283526,0.224225297778775,0.972148487276438,0.578856308867031,0.236448627510341,0.665151787315524,0.578436947670666,0.222154320408471
